withdrawal_id,complaint_id,terminal_account,channel,location_id,bank,city,state,latitude,longitude,withdrawal_amount,withdrawal_timestamp,time_bucket,split_index,split_count
W00009987,C0008894,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,39600.0,2026-01-02T15:48:19.276558,BankingHours,1,1
W00009988,C0008895,ACC000214,BRANCH,BR_DEL_001,Bank_C,Delhi,Delhi,28.7041,77.1025,156150.0,2026-01-03T11:15:00,BankingHours,1,2
W00009989,C0008895,ACC000214,BRANCH,BR_DEL_001,Bank_C,Delhi,Delhi,28.7041,77.1025,156150.0,2026-01-03T11:35:00,BankingHours,2,2
W00009990,C0008896,ACC000241,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,30500.0,2026-01-02T23:47:00,Night,1,1
W00009991,C0008897,ACC001176,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,4900.0,2026-01-02T20:52:00,Evening,1,1
W00009992,C0008898,ACC000015,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,10900.0,2026-01-03T12:31:00,BankingHours,1,1
W00009993,C0008899,ACC001100,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2220000.0,2026-01-02T15:24:28.682265,BankingHours,1,1
W00009994,C0008900,ACC000131,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,13100.0,2026-01-02T22:40:00,Night,1,1
W00009995,C0008901,ACC000599,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,10700.0,2026-01-02T15:23:00,Afternoon,1,1
W00009996,C0008902,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,23500.0,2026-01-02T13:17:22.822969,BankingHours,1,1
W00009997,C0008903,ACC000084,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,313700.0,2026-01-02T17:44:00,Evening,1,3
W00009998,C0008903,ACC000084,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,313700.0,2026-01-02T18:05:00,Evening,2,3
W00009999,C0008903,ACC000084,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,313700.0,2026-01-02T17:54:00,Evening,3,3
W00010000,C0008904,ACC000032,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-02T14:53:00,Afternoon,1,1
W00010001,C0008905,ACC000009,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,13200.0,2026-01-02T16:34:00,Afternoon,1,1
W00010002,C0008906,ACC000376,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,201400.0,2026-01-03T10:14:00,BankingHours,1,3
W00010003,C0008906,ACC000376,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,201400.0,2026-01-03T10:20:00,BankingHours,2,3
W00010004,C0008906,ACC000376,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,201400.0,2026-01-03T10:58:00,BankingHours,3,3
W00010005,C0008907,ACC000001,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,133400.0,2026-01-03T15:15:00,BankingHours,1,3
W00010006,C0008907,ACC000001,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,133400.0,2026-01-03T15:37:00,BankingHours,2,3
W00010007,C0008907,ACC000001,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,133400.0,2026-01-03T15:57:00,BankingHours,3,3
W00010008,C0008908,ACC000116,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,25600.0,2026-01-02T23:47:00,Night,1,1
W00010009,C0008909,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,16900.0,2026-01-02T16:24:00,Afternoon,1,1
W00010010,C0008910,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,58100.0,2026-01-03T11:28:00,BankingHours,1,1
W00010011,C0008911,ACC000001,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,102200.0,2026-01-03T15:07:00,BankingHours,1,1
W00010012,C0008912,ACC000638,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,22200.0,2026-01-02T21:20:00,Evening,1,1
W00010013,C0008913,ACC000007,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,10600.0,2026-01-02T20:20:00,Evening,1,1
W00010014,C0008914,ACC000812,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,4700.0,2026-01-02T23:21:00,Night,1,1
W00010015,C0008915,ACC000005,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,280900.0,2026-01-04T15:42:00,BankingHours,1,1
W00010016,C0008916,ACC000002,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,1900.0,2026-01-02T23:23:00,Night,1,1
W00010017,C0008917,ACC000112,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,171650.0,2026-01-02T22:02:00,Night,1,2
W00010018,C0008917,ACC000112,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,171650.0,2026-01-02T22:19:00,Night,2,2
W00010019,C0008918,ACC000022,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,101300.0,2026-01-03T10:54:00,BankingHours,1,1
W00010020,C0008919,ACC001634,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,164700.0,2026-01-02T16:54:00,Afternoon,1,1
W00010021,C0008920,ACC001124,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,38800.0,2026-01-03T11:07:00,BankingHours,1,1
W00010022,C0008921,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,2600.0,2026-01-02T18:06:00,Evening,1,1
W00010023,C0008922,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2000.0,2026-01-02T14:00:28.355579,BankingHours,1,1
W00010024,C0008923,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,59900.0,2026-01-03T11:28:00,BankingHours,1,1
W00010025,C0008924,ACC000006,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,3000.0,2026-01-02T20:23:00,Evening,1,1
W00010026,C0008925,ACC000748,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,398700.0,2026-01-02T15:02:52.225971,BankingHours,1,1
W00010027,C0008926,ACC000020,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2180700.0,2026-01-03T11:09:00,BankingHours,1,1
W00010028,C0008927,ACC000064,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,312900.0,2026-01-03T15:27:00,BankingHours,1,2
W00010029,C0008927,ACC000064,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,312900.0,2026-01-03T15:49:00,BankingHours,2,2
W00010030,C0008928,ACC000001,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,16000.0,2026-01-02T22:58:00,Night,1,1
W00010031,C0008929,ACC000028,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,32700.0,2026-01-02T13:37:00,Afternoon,1,1
W00010032,C0008930,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,18500.0,2026-01-02T16:34:00,Afternoon,1,1
W00010033,C0008931,ACC000087,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,181600.0,2026-01-02T23:15:00,Night,1,1
W00010034,C0008932,ACC000122,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,43500.0,2026-01-03T11:57:00,BankingHours,1,1
W00010035,C0008933,ACC000012,BRANCH,BR_DEL_001,Bank_C,Delhi,Delhi,28.7041,77.1025,23200.0,2026-01-02T14:29:42.788545,BankingHours,1,1
W00010036,C0008934,ACC000031,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-02T17:22:00,Evening,1,2
W00010037,C0008934,ACC000031,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-02T17:43:00,Evening,2,2
W00010038,C0008935,ACC000305,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,148100.0,2026-01-02T23:37:00,Night,1,1
W00010039,C0008936,ACC000446,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,315700.0,2026-01-03T15:38:00,BankingHours,1,1
W00010040,C0008937,ACC000008,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,200900.0,2026-01-02T15:55:04.100456,BankingHours,1,1
W00010041,C0008938,ACC000361,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,16900.0,2026-01-02T14:44:05.053718,BankingHours,1,1
W00010042,C0008939,ACC000090,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,30200.0,2026-01-02T19:24:00,Evening,1,1
W00010043,C0008940,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3300.0,2026-01-03T14:30:00,BankingHours,1,1
W00010044,C0008941,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,42700.0,2026-01-03T13:43:00,BankingHours,1,1
W00010045,C0008942,ACC000012,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,47700.0,2026-01-02T22:39:00,Night,1,1
W00010046,C0008943,ACC000064,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1060100.0,2026-01-02T14:04:51.001141,BankingHours,1,1
W00010047,C0008944,ACC000007,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,36700.0,2026-01-03T14:21:00,BankingHours,1,1
W00010048,C0008945,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,256500.0,2026-01-03T14:06:00,BankingHours,1,1
W00010049,C0008946,ACC000005,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,34800.0,2026-01-02T14:22:00,Afternoon,1,1
W00010050,C0008947,ACC000881,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,13700.0,2026-01-02T14:22:00,Afternoon,1,1
W00010051,C0008948,ACC000010,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,156400.0,2026-01-02T22:24:00,Night,1,1
W00010052,C0008949,ACC000136,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,91100.0,2026-01-03T11:31:00,BankingHours,1,1
W00010053,C0008950,ACC000088,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,63800.0,2026-01-02T13:55:46.109216,BankingHours,1,1
W00010054,C0008951,ACC000164,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,137700.0,2026-01-02T13:57:42.699464,BankingHours,1,1
W00010055,C0008952,ACC000085,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,85700.0,2026-01-02T23:47:00,Night,1,1
W00010056,C0008953,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,42700.0,2026-01-02T18:23:00,Evening,1,1
W00010057,C0008954,ACC000292,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1100.0,2026-01-02T18:44:00,Evening,1,1
W00010058,C0008955,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,30900.0,2026-01-02T13:35:54.045722,BankingHours,1,1
W00010059,C0008956,ACC001051,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,69700.0,2026-01-02T23:54:00,Night,1,1
W00010060,C0008957,ACC000257,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,8200.0,2026-01-02T22:01:00,Night,1,1
W00010061,C0008958,ACC000397,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,4600.0,2026-01-02T23:51:00,Night,1,1
W00010062,C0008959,ACC000617,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,9400.0,2026-01-02T23:43:00,Night,1,1
W00010063,C0008960,ACC000087,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,38000.0,2026-01-02T06:59:00,Morning,1,1
W00010064,C0008961,ACC000922,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,26300.0,2026-01-03T15:12:00,BankingHours,1,1
W00010065,C0008962,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,16300.0,2026-01-02T14:44:00,Afternoon,1,1
W00010066,C0008963,ACC000002,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,2220000.0,2026-01-03T10:41:00,BankingHours,1,1
W00010067,C0008964,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,94400.0,2026-01-02T22:19:00,Night,1,1
W00010068,C0008965,ACC001800,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,3100.0,2026-01-02T13:19:00,Afternoon,1,1
W00010069,C0008966,ACC000240,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,29100.0,2026-01-02T23:29:00,Night,1,1
W00010070,C0008967,ACC000198,ATM,ATM_DEL_001,Bank_A,Delhi,Delhi,28.7041,77.1025,27100.0,2026-01-02T21:14:00,Evening,1,1
W00010071,C0008968,ACC000563,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,43600.0,2026-01-03T14:09:00,BankingHours,1,1
W00010072,C0008969,ACC000010,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,171200.0,2026-01-02T07:25:00,Morning,1,2
W00010073,C0008969,ACC000010,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,171200.0,2026-01-02T07:36:00,Morning,2,2
W00010074,C0008970,ACC000020,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,25200.0,2026-01-02T13:35:25.679376,BankingHours,1,1
W00010075,C0008971,ACC000315,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-03T15:32:00,BankingHours,1,1
W00010076,C0008972,ACC000019,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,135900.0,2026-01-03T15:20:00,BankingHours,1,1
W00010077,C0008973,ACC000025,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,52200.0,2026-01-02T15:33:00,Afternoon,1,1
W00010078,C0008974,ACC000021,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,192200.0,2026-01-03T11:25:00,BankingHours,1,1
W00010079,C0008975,ACC001296,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,19400.0,2026-01-02T15:01:56.176873,BankingHours,1,1
W00010080,C0008976,ACC000007,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,2220000.0,2026-01-03T13:00:00,Afternoon,1,1
W00010081,C0008977,ACC000035,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,59000.0,2026-01-02T22:29:00,Night,1,1
W00010082,C0008978,ACC001482,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,67900.0,2026-01-02T21:56:00,Evening,1,1
W00010083,C0008979,ACC000576,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,2220000.0,2026-01-03T12:53:00,BankingHours,1,1
W00010084,C0008980,ACC001917,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,172700.0,2026-01-03T19:34:00,Evening,1,1
W00010085,C0008981,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,61000.0,2026-01-02T15:36:14.180336,BankingHours,1,1
W00010086,C0008982,ACC000004,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,2500.0,2026-01-02T15:04:00,Afternoon,1,1
W00010087,C0008983,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,825100.0,2026-01-03T14:29:00,BankingHours,1,1
W00010088,C0008984,ACC000206,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,17100.0,2026-01-02T23:52:00,Night,1,1
W00010089,C0008985,ACC000002,ATM,ATM_DEL_002,Bank_B,Delhi,Delhi,28.7041,77.1025,64900.0,2026-01-02T20:56:00,Evening,1,1
W00010090,C0008986,ACC000076,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3500.0,2026-01-02T15:50:46.749790,BankingHours,1,1
W00010091,C0008987,ACC000032,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,95400.0,2026-01-02T18:17:00,Evening,1,1
W00010092,C0008988,ACC000555,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,18900.0,2026-01-02T15:14:57.901082,BankingHours,1,1
W00010093,C0008989,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1100.0,2026-01-02T22:42:00,Night,1,1
W00010094,C0008990,ACC001547,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,3000.0,2026-01-02T22:15:00,Night,1,1
W00010095,C0008991,ACC000001,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,2100.0,2026-01-02T13:04:00,Afternoon,1,1
W00010096,C0008992,ACC000007,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,38500.0,2026-01-02T14:19:24.837284,BankingHours,1,1
W00010097,C0008993,ACC000722,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,9200.0,2026-01-03T12:57:00,BankingHours,1,1
W00010098,C0008994,ACC000032,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,79600.0,2026-01-03T10:25:00,BankingHours,1,1
W00010099,C0008995,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,100200.0,2026-01-02T22:35:00,Night,1,1
W00010100,C0008996,ACC000045,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,228800.0,2026-01-02T15:11:00,Afternoon,1,2
W00010101,C0008996,ACC000045,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,228800.0,2026-01-02T15:17:00,Afternoon,2,2
W00010102,C0008997,ACC000006,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-03T19:43:00,Evening,1,1
W00010103,C0008998,ACC000579,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,235550.0,2026-01-02T14:37:39.655312,BankingHours,1,2
W00010104,C0008998,ACC000579,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,235550.0,2026-01-02T14:58:39.655312,BankingHours,2,2
W00010105,C0008999,ACC000019,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,78700.0,2026-01-02T12:11:00,Afternoon,1,1
W00010106,C0009000,ACC000172,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,43300.0,2026-01-03T15:09:00,BankingHours,1,1
W00010107,C0009001,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-02T23:44:00,Night,1,1
W00010108,C0009002,ACC000002,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,17400.0,2026-01-02T13:00:49.294611,BankingHours,1,1
W00010109,C0009003,ACC000014,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,3400.0,2026-01-02T22:12:00,Night,1,1
W00010110,C0009004,ACC000516,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,34600.0,2026-01-02T14:03:53.136227,BankingHours,1,1
W00010111,C0009005,ACC000002,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,2162100.0,2026-01-02T13:39:50.240480,BankingHours,1,1
W00010112,C0009006,ACC000004,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,19000.0,2026-01-02T21:52:00,Evening,1,1
W00010113,C0009007,ACC000371,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,6200.0,2026-01-03T19:59:00,Evening,1,1
W00010114,C0009008,ACC000053,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-02T22:26:00,Night,1,1
W00010115,C0009009,ACC000082,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3800.0,2026-01-03T12:53:00,BankingHours,1,1
W00010116,C0009010,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,8400.0,2026-01-04T10:44:00,BankingHours,1,1
W00010117,C0009011,ACC000021,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,542300.0,2026-01-02T14:32:59.889473,BankingHours,1,2
W00010118,C0009011,ACC000021,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,542300.0,2026-01-02T14:46:59.889473,BankingHours,2,2
W00010119,C0009012,ACC000027,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,14700.0,2026-01-02T14:12:45.407369,BankingHours,1,1
W00010120,C0009013,ACC000007,BRANCH,BR_JAI_001,Bank_B,Jaipur,Rajasthan,26.9124,75.7873,602300.0,2026-01-03T10:43:00,BankingHours,1,1
W00010121,C0009014,ACC000336,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,119400.0,2026-01-02T22:37:00,Night,1,1
W00010122,C0009015,ACC000004,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,29600.0,2026-01-02T23:00:00,Night,1,1
W00010123,C0009016,ACC000006,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,127300.0,2026-01-02T17:38:00,Evening,1,1
W00010124,C0009017,ACC000219,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,3100.0,2026-01-02T22:15:00,Night,1,1
W00010125,C0009018,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,4700.0,2026-01-02T23:38:00,Night,1,1
W00010126,C0009019,ACC000002,BRANCH,BR_DEL_001,Bank_C,Delhi,Delhi,28.7041,77.1025,1048700.0,2026-01-03T13:23:00,BankingHours,1,1
W00010127,C0009020,ACC000082,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,414400.0,2026-01-03T10:11:00,BankingHours,1,1
W00010128,C0009021,ACC000035,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,926600.0,2026-01-03T12:09:00,BankingHours,1,1
W00010129,C0009022,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,139200.0,2026-01-03T15:36:00,BankingHours,1,1
W00010130,C0009023,ACC000207,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,200900.0,2026-01-03T12:36:00,BankingHours,1,1
W00010131,C0009024,ACC000005,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,18800.0,2026-01-03T12:46:00,Afternoon,1,1
W00010132,C0009025,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,112200.0,2026-01-02T23:28:00,Night,1,1
W00010133,C0009026,ACC001016,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,42900.0,2026-01-02T23:00:00,Night,1,1
W00010134,C0009027,ACC000101,BRANCH,BR_DEL_001,Bank_C,Delhi,Delhi,28.7041,77.1025,147300.0,2026-01-02T13:33:25.042306,BankingHours,1,1
W00010135,C0009028,ACC000291,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,16000.0,2026-01-02T13:45:15.797600,BankingHours,1,1
W00010136,C0009029,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,267400.0,2026-01-02T13:13:22.744631,BankingHours,1,1
W00010137,C0009030,ACC000038,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,7800.0,2026-01-02T15:23:33.706807,BankingHours,1,1
W00010138,C0009031,ACC000006,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,4500.0,2026-01-02T19:22:00,Evening,1,1
W00010139,C0009032,ACC000002,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,412300.0,2026-01-02T19:48:00,Evening,1,2
W00010140,C0009032,ACC000002,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,412300.0,2026-01-02T19:58:00,Evening,2,2
W00010141,C0009033,ACC001395,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,6000.0,2026-01-02T22:37:00,Night,1,1
W00010142,C0009034,ACC000815,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,720733.33,2026-01-03T11:32:00,BankingHours,1,3
W00010143,C0009034,ACC000815,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,720733.33,2026-01-03T11:54:00,BankingHours,2,3
W00010144,C0009034,ACC000815,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,720733.33,2026-01-03T12:16:00,BankingHours,3,3
W00010145,C0009035,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,57800.0,2026-01-02T13:31:18.608429,BankingHours,1,1
W00010146,C0009036,ACC000024,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,18600.0,2026-01-03T11:01:00,BankingHours,1,1
W00010147,C0009037,ACC000100,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,94400.0,2026-01-02T15:45:07.050506,BankingHours,1,1
W00010148,C0009038,ACC000087,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,425800.0,2026-01-02T12:47:15.364785,BankingHours,1,1
W00010149,C0009039,ACC000459,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,110700.0,2026-01-03T12:28:00,BankingHours,1,1
