complaint_id,fraud_type,amount,complaint_state,complaint_city,chain_depth,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,channel,time_bucket,delay_minutes
C0008583,Cheating,87300.0,Telangana,Hyderabad,3,5,0.8262,1640,3,CURRENT,ATM,Night,759.0981444833334
C0008584,Fraud,209700.0,Telangana,Hyderabad,2,12,0.985,35,3,CURRENT,BRANCH,BankingHours,
C0008585,Fraud,1000.0,Bihar,Patna,3,1813,1.0,1227,3,SAVINGS,ATM,Night,707.5683355833334
C0008586,Fraud,80300.0,Telangana,Hyderabad,4,9,0.9571,599,18,SAVINGS,BRANCH,BankingHours,1561.2041254166666
C0008587,Fraud,107900.0,Maharashtra,Mumbai,2,792,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1400.0002878999999
C0008588,Fraud,18900.0,Telangana,Hyderabad,3,383,1.0,1797,3,SAVINGS,ATM,Evening,382.4729428666667
C0008589,Fraud,2400.0,Maharashtra,Mumbai,4,24,0.9998,445,18,CURRENT,ATM,Night,653.4066639833333
C0008590,Fraud,1700.0,Uttar Pradesh,Lucknow,3,793,1.0,1301,3,SAVINGS,ATM,Evening,487.3662010666667
C0008591,Fraud,2220000.0,Telangana,Hyderabad,5,3,0.6501,1518,18,CURRENT,BRANCH,BankingHours,
C0008591,Fraud,2220000.0,Telangana,Hyderabad,5,3,0.6501,1518,18,CURRENT,BRANCH,BankingHours,
C0008592,Cheating,9500.0,Odisha,Jaipur,2,210,1.0,387,12,SAVINGS,ATM,Evening,553.0263108
C0008593,Cheating,62000.0,Telangana,Hyderabad,4,140,1.0,2146,5,CURRENT,ATM,Evening,360.9081668
C0008594,Cheating,1082700.0,Telangana,Hyderabad,4,76,1.0,1619,9,SAVINGS,BRANCH,BankingHours,
C0008594,Cheating,1082700.0,Telangana,Hyderabad,4,76,1.0,1619,9,SAVINGS,BRANCH,BankingHours,
C0008595,Cheating,127100.0,Maharashtra,Mumbai,3,789,1.0,1654,3,SAVINGS,ATM,Night,750.6976392833333
C0008596,Fraud,2220000.0,Bihar,Patna,2,5,0.8262,281,18,SAVINGS,BRANCH,BankingHours,
C0008596,Fraud,2220000.0,Bihar,Patna,2,5,0.8262,281,18,SAVINGS,BRANCH,BankingHours,
C0008596,Fraud,2220000.0,Bihar,Patna,2,5,0.8262,281,18,SAVINGS,BRANCH,BankingHours,
C0008597,Fraud,259700.0,Bihar,Patna,3,1834,1.0,870,3,SAVINGS,BRANCH,BankingHours,1620.8662171833334
C0008598,Fraud,47700.0,Telangana,Hyderabad,6,88,1.0,819,7,SAVINGS,ATM,Afternoon,222.30853525
C0008599,Fraud,5400.0,Andhra Pradesh,Patna,4,72,1.0,438,9,SAVINGS,BRANCH,BankingHours,
C0008600,Fraud,1500.0,Tamil Nadu,Chennai,3,1,0.2953,1519,3,CURRENT,BRANCH,BankingHours,
C0008601,Fraud,68800.0,Andhra Pradesh,Mumbai,3,253,1.0,157,3,SAVINGS,ATM,Evening,568.8642152
C0008602,Fraud,8800.0,Telangana,Hyderabad,3,1815,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0008603,Cheating,1054900.0,Odisha,Chennai,3,6,0.8775,524,3,SAVINGS,BRANCH,BankingHours,
C0008603,Cheating,1054900.0,Odisha,Chennai,3,6,0.8775,524,3,SAVINGS,BRANCH,BankingHours,
C0008604,Cheating,1099700.0,Telangana,Hyderabad,3,37,1.0,215,3,CURRENT,BRANCH,BankingHours,1537.9065293666667
C0008604,Cheating,1099700.0,Telangana,Hyderabad,3,37,1.0,215,3,CURRENT,BRANCH,BankingHours,1557.9065293666667
C0008605,Fraud,93100.0,Bihar,Patna,4,16,0.9963,1740,4,SAVINGS,BRANCH,BankingHours,2884.67855475
C0008606,Fraud,9100.0,Telangana,Hyderabad,3,6,0.8775,1636,3,SAVINGS,ATM,Night,2095.369998583333
C0008607,Cheating,1317100.0,Telangana,Hyderabad,3,47,1.0,502,3,SAVINGS,ATM,Afternoon,1558.97210395
C0008608,Fraud,113300.0,Bihar,Patna,3,795,1.0,1301,3,SAVINGS,ATM,Night,695.7704020166667
C0008609,Fraud,91400.0,Telangana,Hyderabad,2,796,1.0,1301,3,SAVINGS,ATM,Evening,419.64314953333337
C0008610,Cheating,136600.0,Bihar,Patna,5,214,1.0,1772,12,SAVINGS,BRANCH,BankingHours,1645.5058495666667
C0008611,Cheating,12400.0,Telangana,Hyderabad,3,1816,1.0,1227,3,SAVINGS,ATM,Night,709.39998585
C0008612,Cheating,21900.0,Maharashtra,Mumbai,3,797,1.0,1301,3,SAVINGS,ATM,Night,2099.15810235
C0008613,Fraud,54500.0,Bihar,Patna,3,389,1.0,1756,3,SAVINGS,BRANCH,BankingHours,
C0008614,Cheating,19900.0,Telangana,Hyderabad,4,18,0.9982,112,4,SAVINGS,ATM,Night,731.0199530499999
C0008615,Cheating,4800.0,Bihar,Patna,3,798,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1537.9591954333334
C0008616,Fraud,48600.0,Telangana,Hyderabad,2,145,1.0,1441,5,SAVINGS,BRANCH,BankingHours,1459.78839895
C0008617,Cheating,40500.0,Odisha,Ahmedabad,2,86,1.0,290,7,SAVINGS,ATM,Night,697.6641226166666
C0008618,Fraud,1000.0,Maharashtra,Pune,3,221,1.0,1026,12,SAVINGS,ATM,Night,755.4222856333333
C0008619,Fraud,19500.0,Telangana,Hyderabad,3,19,0.9987,489,3,SAVINGS,BRANCH,BankingHours,1366.3240238
C0008620,Cheating,46800.0,Maharashtra,Pune,3,169,1.0,1512,8,SAVINGS,ATM,Afternoon,126.24165106666666
C0008621,Fraud,125800.0,Telangana,Hyderabad,2,1837,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0008622,Fraud,1700.0,Telangana,Hyderabad,3,1838,1.0,870,3,SAVINGS,ATM,Evening,465.01604726666665
C0008623,Fraud,90700.0,Telangana,Hyderabad,2,1819,1.0,1227,3,SAVINGS,ATM,Afternoon,276.95202933333337
C0008624,Cheating,47900.0,Telangana,Hyderabad,5,217,1.0,2096,12,SAVINGS,ATM,Night,737.4697116166666
C0008625,Fraud,36300.0,Telangana,Hyderabad,2,799,1.0,1301,3,SAVINGS,ATM,Afternoon,99.38016711666667
C0008626,Cheating,61700.0,Bihar,Patna,3,1820,1.0,1227,3,SAVINGS,ATM,Night,687.3144827666667
C0008627,Cheating,218900.0,Maharashtra,Mumbai,3,1821,1.0,1227,3,SAVINGS,ATM,Night,654.21300745
C0008628,Cheating,275100.0,Telangana,Hyderabad,6,175,1.0,1482,8,SAVINGS,BRANCH,BankingHours,
C0008629,Fraud,14100.0,Telangana,Hyderabad,3,5,0.8262,499,3,SAVINGS,BRANCH,BankingHours,
C0008630,Fraud,352000.0,Telangana,Hyderabad,3,1842,1.0,870,3,SAVINGS,ATM,Evening,577.8494869333333
C0008630,Fraud,352000.0,Telangana,Hyderabad,3,1842,1.0,870,3,SAVINGS,ATM,Evening,583.8494869333333
C0008630,Fraud,352000.0,Telangana,Hyderabad,3,1842,1.0,870,3,SAVINGS,ATM,Evening,621.8494869333333
C0008631,Cheating,4900.0,Telangana,Hyderabad,3,800,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0008632,Fraud,158500.0,Maharashtra,Pune,2,8,0.9392,1918,3,SAVINGS,ATM,Evening,410.7436133333333
C0008633,Cyber Blackmailing,90900.0,Telangana,Hyderabad,4,14,0.9926,827,4,SAVINGS,ATM,Afternoon,324.54551403333335
C0008634,Cheating,93000.0,Telangana,Hyderabad,3,1843,1.0,870,3,SAVINGS,ATM,Evening,420.52556703333335
C0008635,Fraud,212800.0,Telangana,Hyderabad,3,1824,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0008636,Fraud,176500.0,Telangana,Hyderabad,3,57,1.0,548,3,CURRENT,BRANCH,BankingHours,
C0008637,Fraud,2220000.0,Telangana,Hyderabad,3,801,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1658.9680397333332
C0008637,Fraud,2220000.0,Telangana,Hyderabad,3,801,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1675.9680397333332
C0008637,Fraud,2220000.0,Telangana,Hyderabad,3,801,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1698.9680397333332
C0008638,Cheating,23000.0,Telangana,Hyderabad,3,36,1.0,1173,3,SAVINGS,ATM,Evening,562.9126685333334
C0008639,Cheating,373500.0,Telangana,Hyderabad,4,153,1.0,1141,8,CURRENT,ATM,Evening,433.7974847833333
C0008640,Fraud,19400.0,Telangana,Hyderabad,3,39,1.0,934,3,SAVINGS,ATM,Evening,507.5737127333333
C0008641,Cheating,313200.0,Telangana,Hyderabad,3,807,1.0,1619,3,SAVINGS,ATM,Morning,41.50828178333334
C0008642,Fraud,1200.0,Telangana,Hyderabad,3,6,0.8775,247,3,CURRENT,BRANCH,BankingHours,1666.43292605
C0008643,Cheating,9500.0,Telangana,Hyderabad,3,58,1.0,908,3,SAVINGS,BRANCH,BankingHours,1395.4917572333334
C0008644,Fraud,191600.0,Telangana,Hyderabad,3,207,1.0,873,3,SAVINGS,BRANCH,BankingHours,2969.429888316667
C0008645,Fraud,24300.0,Telangana,Hyderabad,3,167,1.0,431,8,CURRENT,BRANCH,BankingHours,
C0008646,Fraud,103000.0,Bihar,Patna,4,55,1.0,1169,6,SAVINGS,BRANCH,BankingHours,
C0008647,Cheating,158600.0,Telangana,Hyderabad,3,1845,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0008648,Fraud,8000.0,Odisha,Chennai,3,390,1.0,1756,3,SAVINGS,BRANCH,BankingHours,
C0008649,Fraud,38100.0,Odisha,Kolkata,4,1,0.2953,184,5,SAVINGS,ATM,Evening,498.7462004833333
C0008650,Cyber Blackmailing,92900.0,Maharashtra,Pune,4,3,0.6501,1349,12,SAVINGS,BRANCH,BankingHours,1563.6217559333334
C0008651,Fraud,49800.0,Telangana,Hyderabad,3,172,1.0,1512,8,SAVINGS,ATM,Night,2134.481125133333
C0008652,Cheating,969400.0,Odisha,Jaipur,3,1,0.2953,1547,17,CURRENT,BRANCH,BankingHours,
C0008652,Cheating,969400.0,Odisha,Jaipur,3,1,0.2953,1547,17,CURRENT,BRANCH,BankingHours,
C0008652,Cheating,969400.0,Odisha,Jaipur,3,1,0.2953,1547,17,CURRENT,BRANCH,BankingHours,
C0008653,Fraud,17400.0,Odisha,Jaipur,3,18,0.9982,1147,4,SAVINGS,ATM,Night,706.3160225166666
C0008654,Cheating,18600.0,Maharashtra,Pune,3,14,0.9926,672,3,SAVINGS,BRANCH,BankingHours,
C0008655,Cheating,87200.0,Telangana,Hyderabad,3,254,1.0,157,3,SAVINGS,BRANCH,BankingHours,
C0008656,Fraud,624000.0,Delhi,Delhi,2,21,0.9994,1132,18,SAVINGS,BRANCH,BankingHours,1602.1313607999998
C0008657,Cheating,29900.0,Telangana,Hyderabad,2,1846,1.0,870,3,SAVINGS,ATM,Night,641.9715125833334
C0008658,Fraud,3900.0,Telangana,Hyderabad,3,1847,1.0,870,3,SAVINGS,ATM,Night,658.9290264833332
C0008659,Fraud,48300.0,Telangana,Hyderabad,3,2,0.5034,912,18,SAVINGS,ATM,Morning,-190.12463475
C0008660,Fraud,16100.0,Telangana,Hyderabad,3,391,1.0,1756,3,SAVINGS,BRANCH,BankingHours,1430.6912478833333
C0008661,Fraud,340200.0,Telangana,Hyderabad,3,1828,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0008662,Cheating,117700.0,Telangana,Hyderabad,3,89,1.0,819,7,SAVINGS,ATM,Evening,512.6564764
C0008663,Cheating,20500.0,Telangana,Hyderabad,3,208,1.0,873,3,SAVINGS,ATM,Night,2178.60738785
C0008664,Cheating,36900.0,Telangana,Hyderabad,3,14,0.9926,104,3,SAVINGS,BRANCH,BankingHours,1467.51039425
C0008665,Cheating,242400.0,Telangana,Hyderabad,3,32,1.0,1121,3,SAVINGS,BRANCH,BankingHours,1463.29191335
C0008666,Fraud,86700.0,Bihar,Patna,3,39,1.0,780,3,CURRENT,BRANCH,BankingHours,
C0008667,Fraud,2220000.0,Telangana,Hyderabad,3,803,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1703.1504320499998
C0008668,Fraud,157500.0,Telangana,Hyderabad,3,1835,1.0,1451,3,SAVINGS,ATM,Afternoon,131.76524796666666
C0008669,Fraud,2220000.0,Andhra Pradesh,Lucknow,2,1836,1.0,1451,3,SAVINGS,ATM,Afternoon,95.47949911666666
C0008670,Fake Profile,3500.0,Telangana,Hyderabad,3,53,1.0,1035,3,SAVINGS,ATM,Evening,361.2879468666667
C0008671,Fraud,48100.0,Bihar,Patna,3,804,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0008672,Fraud,123600.0,Jharkhand,Patna,4,223,1.0,1026,12,SAVINGS,ATM,Evening,1853.5630008166665
C0008673,Fraud,62700.0,Odisha,Delhi,4,5,0.8262,2192,6,SAVINGS,ATM,Night,701.5163803166666
C0008674,Fraud,14300.0,Maharashtra,Mumbai,4,82,1.0,1396,7,SAVINGS,BRANCH,BankingHours,
C0008675,Fake Profile,1320200.0,Telangana,Hyderabad,3,31,1.0,1564,6,CURRENT,BRANCH,BankingHours,1685.21996885
C0008676,Fraud,42300.0,Telangana,Hyderabad,3,1831,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0008677,Cheating,15400.0,Maharashtra,Mumbai,3,4,0.7534,1761,3,SAVINGS,ATM,Evening,408.15687245000004
C0008678,Forgery,33000.0,Bihar,Patna,3,10,0.9698,1673,3,CURRENT,BRANCH,BankingHours,
C0008679,Fraud,471100.0,Maharashtra,Pune,4,6,0.8775,1494,4,SAVINGS,BRANCH,BankingHours,
C0008680,Fraud,54200.0,Telangana,Hyderabad,3,1832,1.0,1227,3,SAVINGS,ATM,Night,677.68444055
C0008681,Cheating,7300.0,Bihar,Patna,3,799,1.0,1654,3,SAVINGS,ATM,Afternoon,229.66995726666667
C0008682,Fraud,4500.0,Telangana,Hyderabad,3,255,1.0,157,3,SAVINGS,ATM,Afternoon,1608.4444914666667
C0008683,Fraud,25000.0,Telangana,Hyderabad,3,1833,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0008684,Cheating,4500.0,Telangana,Hyderabad,3,1834,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1665.3465493
C0008685,Cheating,19700.0,Telangana,Hyderabad,3,1854,1.0,870,3,SAVINGS,ATM,Night,656.2429739666666
C0008686,Cheating,143200.0,Telangana,Hyderabad,3,39,1.0,1244,3,SAVINGS,BRANCH,BankingHours,
C0008687,Cheating,25300.0,Telangana,Hyderabad,3,392,1.0,1756,3,SAVINGS,ATM,Night,727.9858681166667
C0008688,Fraud,2220000.0,Maharashtra,Mumbai,3,128,1.0,228,5,CURRENT,BRANCH,BankingHours,
C0008688,Fraud,2220000.0,Maharashtra,Mumbai,3,128,1.0,228,5,CURRENT,BRANCH,BankingHours,
C0008689,Fraud,916700.0,Telangana,Hyderabad,4,175,1.0,602,8,SAVINGS,BRANCH,BankingHours,
C0008689,Fraud,916700.0,Telangana,Hyderabad,4,175,1.0,602,8,SAVINGS,BRANCH,BankingHours,
C0008689,Fraud,916700.0,Telangana,Hyderabad,4,175,1.0,602,8,SAVINGS,BRANCH,BankingHours,
C0008690,Fraud,27300.0,Telangana,Hyderabad,3,1836,1.0,1227,3,SAVINGS,ATM,Evening,552.6309494666667
C0008691,Fraud,54100.0,Telangana,Hyderabad,3,30,1.0,1023,3,SAVINGS,BRANCH,BankingHours,
C0008692,Fraud,71200.0,Telangana,Hyderabad,3,1856,1.0,870,3,SAVINGS,ATM,Night,2132.450805366667
C0008693,Cheating,39800.0,Telangana,Hyderabad,2,1857,1.0,870,3,SAVINGS,ATM,Evening,344.15729701666663
C0008694,Fraud,69100.0,Telangana,Hyderabad,3,1839,1.0,1227,3,SAVINGS,ATM,Evening,375.60140053333333
C0008695,Cyber Blackmailing,21800.0,Tamil Nadu,Chennai,3,1840,1.0,1227,3,SAVINGS,ATM,Night,674.2126299333333
C0008696,Fraud,2300.0,Bihar,Patna,6,224,1.0,1026,12,SAVINGS,ATM,Night,717.8255046333333
C0008697,Fraud,11300.0,Bihar,Patna,4,130,1.0,395,5,SAVINGS,ATM,Night,713.7950656833333
C0008698,Fraud,147200.0,Telangana,Hyderabad,4,20,0.9991,1586,18,CURRENT,ATM,Morning,1260.7666422833333
C0008699,Cheating,1000.0,Uttar Pradesh,Lucknow,4,202,1.0,297,12,SAVINGS,ATM,Evening,561.6732484833334
C0008700,Fraud,12700.0,Bihar,Patna,3,59,1.0,548,3,CURRENT,BRANCH,BankingHours,1619.1725426666667
C0008701,Fraud,30700.0,Bihar,Patna,2,205,1.0,1438,3,SAVINGS,BRANCH,BankingHours,1654.8677171666668
C0008702,Cheating,15900.0,Telangana,Hyderabad,3,92,1.0,2183,3,SAVINGS,BRANCH,BankingHours,
C0008703,Fraud,13300.0,Telangana,Hyderabad,3,806,1.0,1301,3,SAVINGS,BRANCH,BankingHours,1448.5090392
C0008704,Fraud,1000.0,Telangana,Hyderabad,3,801,1.0,1654,3,SAVINGS,ATM,Night,636.1495332833333
C0008705,Fraud,42500.0,Telangana,Hyderabad,3,1841,1.0,1227,3,SAVINGS,ATM,Morning,-46.102274933333334
C0008706,Cheating,59300.0,Bihar,Patna,3,1842,1.0,1227,3,SAVINGS,ATM,Afternoon,99.89489468333333
C0008707,Fraud,1339200.0,Telangana,Hyderabad,3,1843,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1683.77826205
C0008708,Fraud,1000.0,Maharashtra,Mumbai,3,8,0.9392,1098,4,SAVINGS,BRANCH,BankingHours,
C0008709,Fraud,397500.0,Telangana,Hyderabad,3,1,0.2953,1848,3,SAVINGS,ATM,Afternoon,225.41965815
C0008710,Fraud,75300.0,Tamil Nadu,Chennai,4,75,1.0,1074,9,SAVINGS,BRANCH,BankingHours,
C0008711,Fraud,248200.0,Telangana,Hyderabad,2,216,1.0,625,12,SAVINGS,BRANCH,BankingHours,1429.2527627499999
C0008712,Fraud,10600.0,Telangana,Hyderabad,3,393,1.0,1756,3,SAVINGS,ATM,Night,637.10798585
C0008713,Fraud,9100.0,Odisha,Mumbai,3,264,1.0,1935,3,SAVINGS,ATM,Evening,369.0879695333333
C0008714,Fraud,8800.0,Telangana,Hyderabad,4,196,1.0,2033,12,CURRENT,BRANCH,BankingHours,
C0008715,Cheating,20200.0,Andhra Pradesh,Pune,3,19,0.9987,156,3,SAVINGS,ATM,Evening,425.4307153
C0008716,Fraud,3800.0,Telangana,Hyderabad,2,15,0.9948,1699,3,SAVINGS,BRANCH,BankingHours,
C0008717,Fraud,4600.0,Tamil Nadu,Chennai,3,808,1.0,1301,3,SAVINGS,ATM,Night,718.14686495
C0008718,Cheating,2500.0,Maharashtra,Mumbai,3,13,0.9894,1867,3,CURRENT,BRANCH,BankingHours,1596.01703225
C0008719,Cheating,14400.0,Telangana,Hyderabad,4,131,1.0,277,5,SAVINGS,BRANCH,BankingHours,
C0008720,Forgery,67400.0,Bihar,Patna,4,17,0.9974,2050,6,SAVINGS,ATM,Night,631.7937058166666
C0008721,Cheating,24100.0,Telangana,Hyderabad,3,155,1.0,1141,8,CURRENT,BRANCH,BankingHours,
C0008722,Fraud,26600.0,Telangana,Hyderabad,4,141,1.0,2146,5,CURRENT,ATM,Afternoon,288.42671673333336
C0008723,Fraud,2500.0,Telangana,Hyderabad,4,143,1.0,1812,5,SAVINGS,BRANCH,BankingHours,1504.2753929333335
C0008724,Fraud,41700.0,Telangana,Hyderabad,5,52,1.0,1219,6,SAVINGS,ATM,Night,2070.1175033833333
C0008725,Cheating,85300.0,Telangana,Hyderabad,2,7,0.9137,247,3,CURRENT,BRANCH,BankingHours,
C0008726,Fraud,157900.0,Gujarat,Ahmedabad,4,144,1.0,1812,5,SAVINGS,BRANCH,BankingHours,
C0008727,Fraud,17300.0,Telangana,Hyderabad,2,809,1.0,1301,3,SAVINGS,ATM,Night,634.6109496333333
C0008728,Cheating,20800.0,Telangana,Hyderabad,3,31,1.0,123,3,SAVINGS,BRANCH,BankingHours,1607.1806519666668
C0008729,Fraud,32200.0,Odisha,Patna,2,1844,1.0,1227,3,SAVINGS,ATM,Evening,1902.88413465
C0008730,Cheating,891900.0,Chhattisgarh,Mumbai,3,2,0.5034,1846,10,SAVINGS,ATM,Night,724.8608339166666
C0008730,Cheating,891900.0,Chhattisgarh,Mumbai,3,2,0.5034,1846,10,SAVINGS,ATM,Night,747.8608339166666
C0008731,Fraud,15900.0,Tamil Nadu,Chennai,4,27,0.9999,1165,8,CURRENT,ATM,Evening,467.84653696666663
C0008732,Cyber Blackmailing,1300.0,Telangana,Hyderabad,4,55,1.0,1743,6,CURRENT,BRANCH,BankingHours,
C0008733,Fraud,24800.0,Telangana,Hyderabad,4,197,1.0,2033,12,CURRENT,BRANCH,BankingHours,
C0008734,Fraud,2220000.0,Telangana,Hyderabad,3,810,1.0,1301,3,SAVINGS,ATM,Afternoon,54.648009183333336
C0008734,Fraud,2220000.0,Telangana,Hyderabad,3,810,1.0,1301,3,SAVINGS,ATM,Afternoon,69.64800918333334
C0008734,Fraud,2220000.0,Telangana,Hyderabad,3,810,1.0,1301,3,SAVINGS,ATM,Afternoon,68.64800918333334
C0008735,Cheating,1598100.0,Andhra Pradesh,Mumbai,3,9,0.9571,363,3,CURRENT,BRANCH,BankingHours,1346.63969125
C0008735,Cheating,1598100.0,Andhra Pradesh,Mumbai,3,9,0.9571,363,3,CURRENT,BRANCH,BankingHours,1368.63969125
C0008736,Fraud,200900.0,Bihar,Patna,3,1845,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0008737,Cheating,1600.0,Delhi,Delhi,3,3,0.6501,1557,3,SAVINGS,BRANCH,BankingHours,
C0008738,Cheating,33500.0,Andhra Pradesh,Ahmedabad,3,3,0.6501,1379,3,SAVINGS,ATM,Night,663.28373095
C0008739,Cheating,273700.0,Bihar,Patna,2,2,0.5034,360,6,SAVINGS,ATM,Night,679.1069429
C0008740,Cheating,31900.0,Andhra Pradesh,Bengaluru,3,1846,1.0,1227,3,SAVINGS,ATM,Night,722.004006
C0008741,Fraud,114500.0,Telangana,Hyderabad,3,257,1.0,157,3,SAVINGS,BRANCH,BankingHours,
C0008742,Fraud,282900.0,Telangana,Hyderabad,2,1847,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0008743,Fraud,427900.0,Bihar,Patna,3,385,1.0,574,3,SAVINGS,BRANCH,BankingHours,1660.6456925333334
C0008743,Fraud,427900.0,Bihar,Patna,3,385,1.0,574,3,SAVINGS,BRANCH,BankingHours,1683.6456925333334
C0008744,Fraud,1007600.0,Tamil Nadu,Chennai,3,20,0.9991,156,3,SAVINGS,BRANCH,BankingHours,1428.6377572333333
C0008745,Fraud,1918100.0,Odisha,Bengaluru,3,811,1.0,1301,3,SAVINGS,ATM,Afternoon,124.17556228333333
C0008746,Fraud,40100.0,Bihar,Patna,5,229,1.0,886,12,SAVINGS,ATM,Night,725.03512585
C0008747,Fraud,15000.0,Andhra Pradesh,Lucknow,3,76,1.0,1172,7,SAVINGS,BRANCH,BankingHours,
C0008748,Cheating,480400.0,Andhra Pradesh,Patna,3,209,1.0,873,3,SAVINGS,BRANCH,BankingHours,1454.9798225833333
C0008749,Cheating,242100.0,Uttar Pradesh,Lucknow,3,14,0.9926,1495,3,SAVINGS,BRANCH,BankingHours,
C0008750,Cheating,65900.0,Telangana,Hyderabad,2,5,0.8262,225,3,CURRENT,ATM,Night,693.9086545833333
C0008751,Data theft,1000.0,Andhra Pradesh,Mumbai,2,1865,1.0,870,3,SAVINGS,ATM,Afternoon,305.7515339
C0008752,Fraud,154200.0,Andhra Pradesh,Pune,6,230,1.0,886,12,SAVINGS,ATM,Morning,-335.4103240333333
C0008753,Cheating,124700.0,Uttar Pradesh,Lucknow,3,1866,1.0,870,3,SAVINGS,BRANCH,BankingHours,
C0008754,Fraud,65900.0,Telangana,Hyderabad,5,180,1.0,396,8,CURRENT,ATM,Evening,347.06161175
C0008755,Fraud,58100.0,Telangana,Hyderabad,3,1855,1.0,1451,3,SAVINGS,ATM,Afternoon,167.8586530833333
C0008756,Cheating,23600.0,Telangana,Hyderabad,3,60,1.0,548,3,CURRENT,ATM,Evening,402.80150953333333
C0008757,Cheating,133600.0,Telangana,Hyderabad,3,1856,1.0,1451,3,SAVINGS,ATM,Afternoon,307.56322805
C0008758,Cheating,2220000.0,Tamil Nadu,Chennai,3,812,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0008758,Cheating,2220000.0,Tamil Nadu,Chennai,3,812,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0008759,Cheating,120600.0,Odisha,Jaipur,5,74,1.0,438,9,SAVINGS,ATM,Morning,-302.8318394666667
C0008760,Fraud,33100.0,Telangana,Hyderabad,3,15,0.9948,672,3,SAVINGS,BRANCH,BankingHours,
C0008761,Fraud,48700.0,Tamil Nadu,Chennai,3,3,0.6501,832,3,SAVINGS,ATM,Morning,-37.209558466666664
C0008762,Cheating,467400.0,Telangana,Hyderabad,5,10,0.9698,372,5,SAVINGS,ATM,Afternoon,68.72603793333333
C0008763,Fraud,3500.0,Telangana,Hyderabad,3,813,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0008764,Fraud,1500.0,Telangana,Hyderabad,3,386,1.0,574,3,SAVINGS,BRANCH,BankingHours,
C0008765,Cheating,13300.0,Telangana,Hyderabad,3,1851,1.0,1227,3,SAVINGS,ATM,Evening,488.6381101333333
C0008766,Fraud,1000.0,Telangana,Hyderabad,3,258,1.0,157,3,SAVINGS,BRANCH,BankingHours,1587.0544213333335
C0008767,Cheating,56400.0,Telangana,Hyderabad,3,1852,1.0,1227,3,SAVINGS,ATM,Afternoon,156.03165931666666
C0008768,Fraud,74000.0,Telangana,Hyderabad,3,1871,1.0,870,3,SAVINGS,BRANCH,BankingHours,1350.9285478
C0008769,Cheating,122300.0,Telangana,Hyderabad,2,26,0.9999,567,3,SAVINGS,BRANCH,BankingHours,1540.9067979333333
C0008770,Cheating,717100.0,Telangana,Hyderabad,3,1860,1.0,1451,3,SAVINGS,ATM,Afternoon,20.8224142
C0008770,Cheating,717100.0,Telangana,Hyderabad,3,1860,1.0,1451,3,SAVINGS,ATM,Afternoon,26.8224142
C0008771,Cheating,70100.0,Telangana,Hyderabad,3,814,1.0,1301,3,SAVINGS,ATM,Evening,530.7849008666667
C0008772,Fraud,383900.0,Odisha,Delhi,2,1861,1.0,1451,3,SAVINGS,BRANCH,BankingHours,
C0008773,Fraud,5900.0,Telangana,Hyderabad,5,37,1.0,381,6,CURRENT,ATM,Night,673.6399194666667
C0008774,Fraud,179500.0,Delhi,Delhi,2,4,0.7534,1518,18,CURRENT,BRANCH,BankingHours,
C0008775,Cheating,29500.0,Odisha,Patna,2,81,1.0,1153,9,SAVINGS,ATM,Afternoon,146.24568831666664
C0008776,Fraud,8800.0,Telangana,Hyderabad,4,84,1.0,1396,7,SAVINGS,BRANCH,BankingHours,1656.2328713
C0008777,Cheating,122800.0,Telangana,Hyderabad,3,1855,1.0,1227,3,SAVINGS,ATM,Night,650.0628268333334
C0008778,Fraud,15400.0,Telangana,Hyderabad,2,2,0.5034,456,3,SAVINGS,ATM,Evening,490.88110351666666
C0008779,Fraud,2700.0,Telangana,Hyderabad,3,15,0.9948,2091,3,CURRENT,ATM,Night,694.8697310499999
C0008780,Cheating,6500.0,Telangana,Hyderabad,2,1875,1.0,870,3,SAVINGS,ATM,Night,736.40929935
C0008781,Fraud,23600.0,Telangana,Hyderabad,3,5,0.8262,1585,3,SAVINGS,BRANCH,BankingHours,
